user,rate,url
684,4,1345836
684,4,0062622
685,4,1345836
685,5,0133093
686,3,0457430
686,5,0133093
686,3,0062622
686,3,1345836
687,3,1345836
687,5,0062622
688,5,0457430
688,3,0062622
689,2,1345836
689,4,0062622
690,4,0062622
690,4,1345836
690,2,0457430
690,3,0114709
691,4,0338013
691,5,0062622
692,1,0133093
692,2,1345836
693,2,0062622
693,4,0133093
693,3,1345836
694,3,0054215
694,5,0457430
695,3,1345836
695,4,0133093
696,3,0266697
696,3,0457430
696,3,0081505
696,3,1345836
697,2,0062622
697,2,1345836
698,4,1345836
698,4,0062622
699,3,0062622
699,4,1345836
700,3,1345836
700,2,0062622
700,3,0133093
701,3,0062622
701,3,1345836
701,1,0435761
702,5,0198781
702,3,1345836
702,4,0066921
703,2,1345836
703,4,0066921
703,3,0062622
704,5,0133093
704,2,0062622
705,3,1345836
705,2,0062622
706,2,0054215
706,2,1345836
707,4,0266697
707,4,0066921
707,2,0198781
708,5,0062622
708,4,0435761
709,2,1345836
709,4,0133093
710,3,0133093
710,1,1345836
711,4,1345836
711,2,0062622
712,2,0253474
712,4,0457430
712,3,0114709
712,3,0062622
713,1,0062622
713,1,1345836
714,4,1345836
714,4,0457430
715,5,1345836
715,3,0062622
716,5,0062622
716,3,1345836
717,4,0062622
717,3,1345836
718,4,0133093
718,2,0338013
719,5,1345836
719,3,0062622
720,2,1345836
720,4,0062622
721,2,0457430
721,4,0133093
722,4,0066921
722,4,1220719
722,2,0062622
722,4,1345836
723,3,1345836
723,4,0062622
724,4,0457430
724,3,1345836
725,1,1345836
725,3,0435761
726,2,1345836
726,1,0137523
727,3,1345836
727,1,0062622
728,4,0209144
728,5,0457430
728,5,0133093
728,5,0119698
728,3,0114709
728,2,1853728
728,5,1345836
728,5,0062622
729,5,0266697
729,4,1345836
729,3,0062622
730,5,0133093
730,2,1345836
731,3,0062622
731,4,0114709
732,4,0062622
732,4,1345836
733,5,0062622
733,5,1345836
734,3,1345836
734,5,0133093
735,4,1345836
735,1,0102926
736,3,1345836
736,1,0057012
736,2,0062622
736,4,0114709
737,3,0062622
737,3,0338013
738,5,0457430
738,3,1345836
739,3,0062622
739,4,1345836
740,5,1345836
740,2,0057012
740,5,0062622
741,3,0062622
741,3,1375666
742,2,1345836
742,4,0062622
743,2,1345836
743,2,0062622
744,4,0062622
744,4,1345836
745,4,0057012
745,4,0114709
745,3,1345836
746,4,0266697
746,4,0062622
746,3,1345836
746,3,0180093
746,4,0057012
747,5,0133093
747,5,0266697
747,3,0062622
747,4,1345836
747,3,1220719
748,3,0114709
748,3,0057012
748,4,0060196
748,3,0062622
749,3,0062622
749,3,0066921
750,3,0062622
750,4,0133093
751,3,1345836
751,2,0062622
752,5,0062622
752,3,1345836
753,3,0062622
753,5,0133093
754,4,0457430
754,4,1345836
755,3,0062622
755,4,1345836
756,4,1345836
756,4,0133093
757,5,1345836
757,1,0062622
758,3,0062622
758,5,0133093
759,2,0062622
759,1,1345836
760,2,0457430
760,5,0133093
761,4,1345836
761,4,0062622
761,3,0266697
762,5,0133093
762,4,1345836
763,4,0062622
763,4,1345836
764,4,0057012
764,3,1345836
764,5,0062622
765,4,1345836
765,5,0062622
766,3,0062622
766,3,1345836
767,3,0062622
767,3,0457430
768,3,0457430
768,1,0435761
768,1,1345836
769,4,1345836
769,3,0133093
770,5,0133093
770,4,1345836
771,5,0066921
771,4,0062622
772,5,1345836
772,3,0062622
773,2,0066921
773,1,0062622
774,1,0057012
774,3,0081505
774,3,1345836
775,3,0062622
775,3,1345836
775,3,0266697
776,5,0133093
776,4,0062622
776,3,1345836
777,2,0062622
777,5,1345836
778,1,1345836
778,2,0062622
779,4,1345836
779,3,0062622
780,5,0081505
780,4,1345836
781,3,0062622
781,3,0057012
781,2,1345836
782,5,0338013
782,3,0457430
782,3,0133093
783,4,0266697
783,3,1345836
784,5,0133093
784,3,0062622
785,4,1345836
785,2,0062622
786,5,0133093
786,4,0050083
786,5,0180093
786,5,0062622
786,5,0068646
786,5,1345836
787,2,0062622
787,3,1345836
788,5,0457430
788,5,0133093
789,3,0457430
789,3,0133093
790,5,0062622
790,4,1345836
791,4,1345836
791,3,0062622
792,5,0133093
792,3,1345836
793,2,0062622
793,4,0133093
794,2,1345836
794,1,0062622
794,4,0198781
795,1,1345836
795,5,0133093
795,5,0119698
795,5,0062622
795,2,0457430
796,2,0180093
796,4,0457430
796,1,0198781
797,4,0062622
797,3,0457430
798,4,0057012
798,3,0457430
798,4,0133093
798,3,1345836
799,5,0066921
799,5,0062622
800,4,1345836
800,3,0062622
801,2,1345836
801,4,0066921
801,3,0062622
802,4,1675434
802,5,1345836
802,1,0062622
803,2,1345836
803,3,0062622
804,2,1345836
804,4,0457430
805,5,0114709
805,4,1345836
805,1,0062622
805,5,0133093
806,3,0062622
806,4,1345836
807,5,0457430
807,2,1345836
808,3,0338013
808,2,0133093
808,1,1345836
809,2,0062622
809,2,1345836
810,3,0457430
810,2,0062622
810,3,1345836
811,2,0457430
811,2,1345836
811,2,0133093
812,1,1220719
812,5,0133093
812,3,1345836
813,2,1345836
813,5,0062622
814,3,1345836
814,4,0062622
815,3,1345836
815,5,0057012
815,3,0266697
815,4,0062622
815,3,1220719
816,2,1345836
816,2,0062622
817,4,0457430
817,3,0114709
818,2,0062622
818,1,0054215
818,3,0081505
818,1,1345836
818,5,0457430
819,5,0266697
819,3,1345836
820,4,1345836
820,1,0133093
821,5,0133093
821,3,1345836
822,5,0457430
822,5,0133093
822,4,1345836
822,3,0062622
822,3,0057012
822,4,0266697
822,5,0198781
823,1,0062622
823,2,1345836
824,3,0338013
824,2,0062622
825,5,1345836
825,5,0062622
826,2,0062622
826,3,0457430
827,4,0086250
827,3,0133093
828,5,0133093
828,3,0062622
828,5,0066921
829,4,1345836
829,4,0062622
829,4,0266697
830,5,0133093
830,3,0057012
830,3,1345836
830,1,0266697
831,2,0180093
831,4,0133093
832,2,0062622
832,5,0133093
833,4,1345836
833,3,0062622
834,4,0338013
834,4,0266697
834,4,0062622
835,4,1345836
835,3,0180093
836,4,0062622
836,4,1345836
837,4,0062622
837,2,1345836
837,4,0180093
837,5,0066921
838,4,0457430
838,3,1345836
839,3,0057012
839,3,1345836
839,3,0062622
840,3,0062622
840,3,1345836
841,4,0133093
841,2,0457430
842,3,1345836
842,5,0133093
842,3,0062622
843,5,0062622
843,3,1345836
844,3,0062622
844,3,1345836
845,4,0457430
845,3,1345836
845,3,0062622
846,2,0268978
846,1,0062622
847,5,0133093
847,3,1345836
848,2,0062622
848,5,0457430
849,4,1345836
849,3,0062622
850,1,1345836
850,3,0198781
851,4,0133093
851,1,1345836
852,3,0457430
852,4,0435761
853,1,0062622
853,4,0114709
853,3,0338013
853,5,0133093
854,3,0057012
854,3,1345836
855,3,0062622
855,4,1345836
855,2,0057012
856,3,0180093
856,4,0457430
856,2,1345836
857,5,0133093
857,2,0062622
858,3,0338013
858,2,0062622
858,3,1345836
859,5,0066921
859,5,0062622
860,5,0133093
860,3,0062622
861,2,1345836
861,5,0457430
861,3,0062622
861,4,0209144
862,5,1345836
862,3,0054215
863,3,0062622
863,4,1345836
864,4,1345836
864,3,0062622
865,5,0062622
865,3,1345836
866,2,0457430
866,1,1345836
867,3,0066921
867,2,0062622
868,3,0457430
868,5,0133093
868,3,1345836
869,3,1345836
869,3,0057012
870,3,0457430
870,3,0057012
870,3,1345836
871,3,0066921
871,5,0133093
872,1,0338013
872,5,0133093
873,3,1345836
873,3,0062622
874,1,1345836
874,2,0062622
875,3,0062622
875,2,1345836
876,1,0062622
876,4,0457430
876,1,1345836
877,4,1220719
877,4,0435761
877,5,1345836
877,4,0133093
878,2,1345836
878,3,0457430
878,4,0266697
878,5,0133093
879,4,1675434
879,4,0062622
879,5,1345836
880,2,0057012
880,4,0062622
880,5,1345836
881,2,0062622
881,3,1345836
882,5,0133093
882,4,1345836
882,4,0062622
883,2,1345836
883,3,0062622
884,4,0062622
884,3,0180093
885,3,0062622
885,4,0457430
886,3,0062622
886,5,0198781
887,5,1345836
887,5,0062622
888,1,0062622
888,5,0133093
889,4,1345836
889,3,0062622
890,1,0435761
890,1,1345836
891,5,0133093
891,3,0062622
892,3,1345836
892,5,0062622
893,4,0198781
893,4,1345836
894,2,0133093
894,3,1345836
895,4,0095327
895,2,0062622
896,5,1345836
896,4,0062622
897,3,1345836
897,3,0062622
898,3,1345836
898,4,0457430
899,3,0133093
899,3,0081505
899,3,1345836
899,4,0457430
900,4,0066921
900,3,0062622
900,5,1345836
901,4,1345836
901,2,0062622
902,3,1345836
902,3,0062622
903,5,0133093
903,4,0338013
904,3,0457430
904,3,0133093
904,1,0062622
905,2,1345836
905,2,0457430
906,3,1345836
906,4,0057012
907,5,1345836
907,4,0133093
907,3,0457430
908,4,1345836
908,5,0062622
909,1,1345836
909,4,0457430
909,1,0054215
909,2,0062622
910,4,0133093
910,3,0457430
910,2,1345836
911,5,0133093
911,3,1345836
912,1,0062622
912,3,1345836
913,1,1375666
913,3,0062622
913,4,0457430
913,3,1345836
914,4,0338013
914,1,1345836
915,3,0457430
915,4,0133093
915,4,0180093
915,1,1345836
916,5,0133093
916,4,1220719
916,4,0062622
917,3,0062622
917,4,1345836
918,3,1345836
918,4,0086250
918,4,0062622
919,2,1345836
919,3,0114709
920,2,1345836
920,3,0062622
921,2,0457430
921,5,1345836
921,2,0062622
921,4,0133093
922,5,1345836
922,4,0062622
923,4,0266697
923,1,0062622
924,3,0266697
924,2,1345836
924,1,0062622
925,4,1345836
925,1,0457430
925,5,0133093
926,3,1345836
926,4,0062622
927,5,0133093
927,4,0062622
928,3,0062622
928,4,0457430
928,5,1345836
929,2,0062622
929,1,1345836
929,3,0457430
930,3,1345836
930,3,0062622
931,4,1345836
931,4,0062622
932,3,1345836
932,4,0062622
933,4,0457430
933,4,1345836
934,3,1345836
934,4,0062622
935,5,0133093
935,3,0062622
936,3,1345836
936,5,0133093
936,3,0062622
937,2,1345836
937,2,0062622
937,3,0457430
938,4,1345836
938,1,0062622
939,3,0114709
939,2,1345836
940,5,0133093
940,3,0062622
941,4,0062622
941,4,1345836
942,4,1345836
942,5,0435761
943,2,0066921
943,4,0062622
943,2,1345836
944,2,1345836
944,4,0457430
944,2,0062622
945,4,0062622
945,3,1345836
945,5,0133093
946,1,0062622
946,2,0086190
946,3,0435761
947,5,0198781
947,3,0338013
948,3,0062622
948,3,1345836
949,5,1345836
949,3,0457430
949,3,0062622
950,3,1345836
950,1,0062622
951,3,1345836
951,3,0062622
952,4,1345836
952,3,0062622
953,3,0062622
953,4,1345836
953,3,0338013
954,4,1345836
954,3,0338013
955,4,1345836
955,5,0062622
956,3,0081505
956,3,0062622
956,3,1345836
957,4,0457430
957,5,1345836
957,3,0120737
957,5,0062622
958,3,0062622
958,4,0133093
959,5,0435761
959,5,0133093
959,3,1345836
960,4,1345836
960,5,0133093
961,3,0457430
961,3,0133093
961,3,0062622
962,3,0057012
962,3,0062622
962,4,1345836
963,4,1345836
963,4,0114709
963,4,0081505
963,3,0057012
963,3,0457430
964,3,0062622
964,5,1345836
965,3,0062622
965,4,1345836
966,2,0062622
966,3,1345836
967,3,0338013
967,3,0457430
967,2,0105236
968,3,1345836
968,4,0062622
969,2,0062622
969,4,1345836
970,3,0062622
970,4,1345836
971,3,0114709
971,4,0062622
971,2,0266697
972,4,1345836
972,3,0338013
973,3,0266697
973,3,0457430
973,5,1345836
974,4,0066921
974,3,0062622
975,5,1345836
975,2,0062622
976,3,1345836
976,3,0057012
977,4,0062622
977,4,1345836
978,5,0457430
978,3,0062622
979,1,1345836
979,5,0133093
979,2,0062622
980,3,1345836
980,1,0066921
981,3,0050083
981,5,0062622
982,2,0133093
982,5,0266697
983,4,1345836
983,3,0057012
983,4,0062622
983,4,0114709
984,4,0133093
984,5,1345836
985,4,0062622
985,3,1345836
986,3,1345836
986,3,0253474
986,2,0062622
987,2,0457430
987,4,1345836
988,3,1375666
988,5,0114709
988,2,0457430
988,5,0133093
988,4,0062622
988,4,1345836
989,4,0198781
989,3,1345836
990,3,1345836
990,4,0086250
991,3,0457430
991,4,0266697
991,1,1345836
992,3,0133093
992,4,0338013
992,4,1345836
992,4,0457430
992,3,0137523
992,4,0060196
993,2,1345836
993,4,0457430
994,3,1345836
994,4,0062622
995,3,0062622
995,4,1345836
996,4,1345836
996,3,0062622
997,4,0114709
997,3,1345836
997,1,0062622
998,3,0114709
998,3,1345836
999,3,0062622
999,3,1375666
999,3,0209144
1000,4,1345836
1000,4,0062622
1000,4,0114709
1001,3,0062622
1001,4,0457430
1002,3,1345836
1002,5,0114709
1002,4,0062622
1003,4,0062622
1003,3,1345836
1004,5,1345836
1004,4,0066921
1005,4,0114709
1005,4,0338013
1005,3,0372784
1006,3,0062622
1006,5,0266697
1006,5,1345836
1007,3,1345836
1007,4,0133093
1008,4,0062622
1008,5,1345836
1009,5,0062622
1009,5,0133093
1010,4,0057012
1010,5,0062622
1011,3,1345836
1011,4,0062622
1012,2,0457430
1012,2,1345836
1013,4,1345836
1013,3,0062622
1013,5,0133093
1014,1,0057012
1014,3,1345836
1015,4,0062622
1015,4,1220719
1015,4,1345836
1016,3,1345836
1016,4,0457430
1016,5,0133093
1016,1,0062622
1017,4,1345836
1017,4,0133093
1017,4,0062622
1018,3,0062622
1018,4,1345836
1019,3,0062622
1019,3,0133093
1020,3,1345836
1020,3,0062622
1021,5,0062622
1021,3,0253474
1022,3,0758758
1022,1,1345836
1023,4,1345836
1023,2,0457430
1023,3,0057012
1024,2,0062622
1024,3,1345836
1025,3,0062622
1025,4,0266697
1026,2,0062622
1026,3,1345836
1027,3,0133093
1027,3,0457430
1027,2,0076759
1028,2,0062622
1028,4,1345836
1029,4,0057012
1029,5,1345836
1030,5,0457430
1030,4,0133093
1031,2,0062622
1031,3,1345836
1031,4,0133093
1031,4,0457430
1032,4,0457430
1032,5,0133093
1032,5,1345836
1033,5,1345836
1033,4,0266697
1033,5,0062622
1034,1,1345836
1034,3,0062622
1035,3,1345836
1035,3,0133093
1035,4,0062622
1036,5,0062622
1036,1,1345836
1037,3,0062622
1037,5,1345836
1038,2,1345836
1038,5,0133093
1039,5,0066921
1039,4,0133093
1039,4,0062622
1039,3,0266697
1039,4,0068646
1039,4,0114709
1039,2,0457430
1039,3,1345836
1040,4,0062622
1040,4,1345836
1041,4,0457430
1041,2,1345836
1042,4,1345836
1042,5,0062622
1043,2,0062622
1043,4,1345836
1044,4,0062622
1044,3,1345836
1045,4,0062622
1045,5,1220719
1045,3,0114709
1045,1,1345836
1046,4,0435761
1046,4,1345836
1047,5,0133093
1047,3,0457430
1047,3,0209144
1048,4,1345836
1048,3,0133093
1048,2,0062622
1049,3,1345836
1049,2,0057012
1049,3,0062622
1050,3,1345836
1050,2,0062622
1050,2,0457430
1050,2,0266697
1051,4,0062622
1051,4,1345836
1052,5,0114709
1052,4,0066921
1053,3,0062622
1053,4,0457430
1054,5,1345836
1054,5,0062622
1055,5,1345836
1055,4,0133093
1056,4,0062622
1056,4,1345836
1057,4,1345836
1057,2,0062622
1058,4,1345836
1058,4,0435761
1058,2,0071562
1058,5,0133093
1058,1,0062622
1058,4,0180093
1059,4,0062622
1059,3,1345836
1060,3,0062622
1060,5,0457430
1060,2,1345836
1061,3,1345836
1061,5,0062622
1062,5,0062622
1062,4,1345836
1063,4,1345836
1063,3,0062622
1064,3,0457430
1064,3,0062622
1065,5,0078748
1065,4,0062622
1066,2,1345836
1066,1,0062622
1067,4,1345836
1067,3,0910970
1068,3,0062622
1068,4,1345836
1069,4,0062622
1069,4,1345836
1070,1,1345836
1070,1,0133093
1071,1,1345836
1071,1,0062622
1072,3,0062622
1072,3,1345836
1072,3,0057012
1072,4,0457430
1073,3,1345836
1073,5,0133093
1074,5,1345836
1074,3,0062622
1075,5,1345836
1075,1,0435761
1076,3,0338013
1076,4,0062622
1076,4,1345836
1077,3,1345836
1077,2,0062622
1078,2,1345836
1078,3,0062622
1079,3,1345836
1079,1,0062622
1080,2,1345836
1080,3,0457430
1081,3,0062622
1081,3,1345836
1082,3,1375666
1082,3,0457430
1082,3,0119698
1082,3,0062622
1082,3,0057012
1082,4,1345836
1083,3,0062622
1083,4,1345836
1083,4,0457430
1084,1,0062622
1084,3,0457430
1084,3,1345836
1085,5,0133093
1085,4,1345836
1086,3,1345836
1086,4,0066921
1086,5,0062622
1087,3,0338013
1087,3,1675434
1087,2,0068646
1087,3,0057012
1087,3,0209144
1087,2,0180093
1087,2,1345836
1087,1,0086190
1087,4,0133093
1087,4,0062622
1088,5,0062622
1088,3,1345836
1089,2,1345836
1089,3,0062622
1090,4,0133093
1090,3,1345836
1090,3,0076759
1090,1,0062622
1090,5,0457430
1091,4,1345836
1091,5,0062622
1092,4,1345836
1092,3,0062622
1093,2,0062622
1093,3,1345836
1094,5,0133093
1094,1,1345836
1095,3,1345836
1095,3,0062622
1096,3,0062622
1096,3,0457430
1096,3,0076759
1096,3,0071562
1096,3,1345836
1096,3,1375666
1097,4,1345836
1097,3,0062622
1097,3,0457430
1098,3,0062622
1098,4,1345836
1099,3,0062622
1099,3,0119698
1100,3,1345836
1100,3,0062622
1100,4,0133093
1101,1,0062622
1101,5,0133093
1102,5,0062622
1102,5,1345836
1103,1,0062622
1103,2,1345836
1104,5,1345836
1104,5,0133093
1105,4,1345836
1105,3,0457430
1106,3,1345836
1106,3,1375666
1106,3,0457430
1107,4,1345836
1107,5,0133093
1108,3,0457430
1108,4,0062622
1108,5,1345836
1109,4,0062622
1109,3,0133093
1109,3,1345836
1110,3,0062622
1110,3,1345836
1111,3,0062622
1111,2,1345836
1112,3,0062622
1112,4,0133093
1113,4,0457430
1113,3,1345836
1114,2,1345836
1114,1,0062622
1115,4,1345836
1115,2,0062622
1116,3,1345836
1116,3,0137523
1117,4,1345836
1117,1,0062622
1118,2,0338013
1118,1,1345836
1119,3,0457430
1119,4,0133093
1119,1,1345836
1120,4,0062622
1120,4,1345836
1121,3,0266697
1121,2,0198781
1121,1,0062622
1121,3,0119698
1121,2,0114709
1122,4,0133093
1122,2,1345836
1123,5,0435761
1123,4,1345836
1124,4,1345836
1124,3,0062622
1125,5,1345836
1125,3,0266697
1125,3,0062622
1126,1,0062622
1126,5,0133093
1127,5,1345836
1127,2,0062622
1128,5,0062622
1128,3,1345836
1128,5,0133093
1129,3,1345836
1129,3,0062622
1130,4,0105236
1130,3,1345836
1131,3,0457430
1131,3,0338013
1132,5,1345836
1132,4,0133093
1133,3,1345836
1133,5,0062622
1134,3,0062622
1134,4,1345836
1134,4,0133093
1135,4,0062622
1135,3,1345836
1136,4,1345836
1136,4,0062622
1137,4,0133093
1137,4,0457430
1137,3,0062622
1138,3,0457430
1138,2,0062622
1139,3,0253474
1139,5,1345836
1139,4,0062622
1140,5,0057012
1140,2,0266697
1140,1,0054215
1140,1,0105236
1140,1,0133093
1140,5,1345836
1140,1,0338013
1140,5,0253474
1140,3,1375666
1140,5,0062622
1140,1,0435761
1140,5,0180093
1140,5,0086250
1140,1,0137523
1141,1,0457430
1141,5,1345836
1141,5,0062622
1142,3,1345836
1142,4,0062622
1142,5,0338013
1142,3,0457430
1142,5,0133093
1143,2,0062622
1143,2,0133093
1143,3,0457430
1144,3,0457430
1144,2,0266697
1145,3,1345836
1145,4,0062622
1146,4,0062622
1146,3,1345836
1147,2,0062622
1147,3,1345836
1148,4,1345836
1148,3,0062622
1149,3,0114709
1149,3,0062622
1149,3,0266697
1150,5,0062622
1150,2,1345836
1151,4,1345836
1151,3,0062622
1152,3,0062622
1152,5,0133093
1152,4,1345836
1153,3,0457430
1153,2,1345836
1154,4,0060196
1154,4,0180093
1155,5,0062622
1155,4,1345836
1156,2,0457430
1156,1,0062622
1157,4,0133093
1157,4,1345836
1158,3,0062622
1158,3,1345836
1159,2,1345836
1159,1,0435761
1160,3,1345836
1160,4,0062622
1160,5,0133093
1161,1,1345836
1161,5,0435761
1161,3,0062622
1162,2,0062622
1162,4,0457430
1163,1,0133093
1163,1,0361748
1163,1,0062622
1163,1,1345836
1163,1,0071562
1163,3,0076759
1163,2,0253474
1164,4,0457430
1164,3,1345836
1164,4,0133093
1164,4,0081505
1164,3,0054215
1164,4,0062622
1165,4,0457430
1165,3,1345836
1165,4,0133093
1166,4,0062622
1166,4,1345836
1166,3,0457430
1167,3,0062622
1167,4,1345836
1168,4,0062622
1168,4,1345836
1169,4,0062622
1169,4,1345836
1169,5,0133093
1170,4,1345836
1170,4,0062622
1171,4,0062622
1171,4,1345836
1172,5,0062622
1172,1,1345836
1173,5,0133093
1173,5,0457430
1174,4,0062622
1174,4,0457430
1174,5,1345836
1175,4,0457430
1175,3,0133093
1175,3,0266697
1175,3,0062622
1175,3,1345836
1175,2,0057012
1176,4,0133093
1176,3,0062622
1176,3,0457430
1177,5,1345836
1177,5,0062622
1178,2,0062622
1178,2,1345836
1178,3,0266697
1179,4,0062622
1179,4,0180093
1180,4,1345836
1180,3,0062622
1181,5,0068646
1181,4,1345836
1182,5,1345836
1182,5,0062622
1183,5,0062622
1183,2,1345836
1184,4,0062622
1184,2,1345836
1185,3,0062622
1185,5,1345836
1186,3,1345836
1186,2,0062622
1187,3,1345836
1187,3,0062622
1188,3,1345836
1188,3,0062622
1189,5,0209144
1189,2,0266697
1189,3,0457430
1189,2,1375666
1189,5,0062622
1190,4,0062622
1190,3,1345836
1190,5,0137523
1191,1,0062622
1191,3,1345836
1192,5,0114709
1192,3,1345836
1192,1,0062622
1192,4,0266697
1193,2,1345836
1193,2,0266697
1194,3,0062622
1194,1,1345836
1195,4,0266697
1195,5,0133093
1195,2,1345836
1196,3,0086250
1196,3,0910970
1197,4,0133093
1197,3,0457430
1197,2,1345836
1198,5,0062622
1198,4,1345836
1199,2,0062622
1199,5,1345836
1200,2,0057012
1200,3,1345836
1200,1,0062622
1201,3,1345836
1201,4,0062622
1202,3,0062622
1202,3,1345836
1203,1,1345836
1203,2,0062622
1204,2,0062622
1204,4,1345836
1205,4,0133093
1205,4,1345836
1206,5,0057012
1206,5,1345836
1206,4,0062622
1207,2,0062622
1207,3,0133093
1208,4,0133093
1208,2,0062622
1209,5,0133093
1209,1,1345836
1210,5,1345836
1210,3,0057012
1210,3,0062622
1211,5,1345836
1211,5,0133093
1212,2,1345836
1212,5,0133093
1213,2,0062622
1213,5,1345836
1214,5,1345836
1214,5,0133093
1214,5,0062622
1215,3,0062622
1215,3,1345836
1216,4,1345836
1216,2,0062622
1217,4,0062622
1217,5,1345836
1218,5,1345836
1218,5,0062622
1219,3,0062622
1219,5,0114709
1219,1,1345836
1220,4,0338013
1220,5,0062622
1221,2,1345836
1221,2,0062622
1222,5,0062622
1222,3,1345836
1222,1,0198781
1223,3,1345836
1223,4,0457430
1223,3,0062622
1224,3,1345836
1224,1,0062622
1225,1,0062622
1225,1,0209144
1225,1,0266697
1225,1,0133093
1225,1,0338013
1225,1,0050083
1225,1,1345836
1226,2,1345836
1226,2,0062622
1227,3,0062622
1227,4,1345836
1228,3,0062622
1228,5,1345836
1229,2,0062622
1229,4,1345836
1230,3,1345836
1230,3,0062622
1231,2,0253474
1231,3,0066921
1232,4,0457430
1232,1,1345836
1233,5,1345836
1233,3,0062622
1234,1,0062622
1234,3,1345836
1235,4,0133093
1235,2,1345836
1236,4,0062622
1236,4,0086250
1237,3,1345836
1237,3,0062622
1238,3,0062622
1238,4,1345836
1239,3,0062622
1239,3,0133093
1239,3,0209144
1240,3,0062622
1240,5,1345836
1241,1,0180093
1241,4,1345836
1242,4,1345836
1242,5,0062622
1242,4,1853728
1243,5,0133093
1243,5,0062622
1244,1,0198781
1244,3,0062622
1245,3,0062622
1245,3,0457430
1246,3,1345836
1246,3,0062622
1247,3,0062622
1247,5,0133093
1247,4,1345836
1247,3,0338013
1247,3,0457430
1248,2,1345836
1248,4,0114709
1249,4,1345836
1249,4,0066921
1249,4,0062622
1250,5,1345836
1250,2,0062622
1250,4,0057012
1250,3,0133093
1251,2,0133093
1251,3,0062622
1251,3,1345836
1252,2,0054215
1252,5,0457430
1252,3,1345836
1252,3,1375666
1252,5,0338013
1253,5,0133093
1253,5,1345836
